OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
12891	NA	NA	pairwise	lac	0.521040311274	0.200023328539	0.757629989439
13010	gus	NA	pairfail	alc	0.307215993293	0.460904197367	0.780343050436
13055	CG34039-RA	NA	pairfail	alc	0.0259334255044	0.415827266145	0.64468290272
13150	NA	LOC726915	pairwise	lac	0.475018399244	0.403642283118	0.717067500285
13446	Dmel\\CG15747	LOC724784	pairfail	alc	0.397311618616	0.401449768654	0.652936520178
13632	Taf13	LOC102653702	pairfail	lca	0.85479365279	0.64568379367	0.834513722531
13674	Sytbeta	LOC725860	pairwise	alc	0.21418290102	0.537108713771	0.755591824393
13703	dod	parv1	pairwise	lac	0.468547912584	0.43217686335	0.757126150748
13786	Dmel\\CG6479	LOC726869	pairwise	lac	0.646677755774	0.481544698337	0.724544944116
13834	RpS19a	LOC410024	pairwise	alc	0.181928536525	0.497483700253	0.886977860513
14194	hfw	LOC412164	pairfail	lac	0.509629833131	0.397614548141	0.559493959552
14625	MED19	MED19	pairwise	lac	0.440447582054	0.328680530368	0.61363037745
14912	U2af38	U2af38	pairwise	lac	0.645885791424	0.393357345536	0.680929060983
15175	mRpL43	mRpL43	pairwise	lac	0.573269798577	0.469044910938	0.836182124882
15190	NA	LOC551946	pairfail	alc	0.498906056958	0.643587485436	0.80613121316
15497	casp	casp	pairwise	lca	0.8070568812	0.590333865513	0.767423359873
15772	srl	LOC727127	pairfail	lac	0.782182664211	0.671106521208	0.915560407701
15797	Dmel\\CG4768	LOC551118	pairwise	lac	0.796667458397	0.433980310389	0.84377148464
15899	NA	NA	pairwise	alc	0.627759407502	0.676998770653	0.84295676637
15948	NA	LOC550799	pairwise	lac	0.239887928335	0.216059223806	0.526900051508
15955	fest	LOC726493	pairwise	alc	0.551860460349	0.633000765669	0.816946083163
15979	anne	LOC410527	pairwise	lca	0.80444236865	0.305464091577	0.613382407268
16131	NA	LOC408674	pairfail	lca	0.802792501315	0.661646471993	0.792359279009
16273	Dmel\\CG14905	LOC410850	pairwise	alc	0.497169324434	0.528559236454	0.720061199132
16276	BICRD_DROME	LOC410851	pairfail	alc	0.483959614121	0.486240560272	0.887867506032
16339	Edc3	LOC409092	pairwise	alc	0.202952923865	0.530829144337	0.858329962222
16340	NA	LOC100578119	pairwise	alc	0.36306550034	0.525831569386	0.818877031493
16437	Gr43a	Gr3	pairwise	lac	0.445429203739	0.14756133176	0.58323441211
16462	Dmel\\CG4511	LOC551696	pairwise	lac	0.455052444038	0.24910803322	0.51318232152
16518	mib1	LOC550708	pairfail	lca	0.918891652409	0.693113706239	0.819732007624
16770	NA	LOC100577082	pairfail	lac	0.734821693685	0.702823465779	0.873738252475
16856	Sec3	sec3	pairwise	lca	0.832506354332	0.581412986436	0.748575665504
16863	CG31285	lqfR	pairwise	lca	0.878968305598	0.675881682925	0.876722835709
16869	A1ZAJ7_DROME	LOC409163	pairfail	lac	0.380519850755	0.147451754466	0.55719027807
17283	Dmel\\CG15478	LOC409293	pairfail	alc	0.147874878742	0.567947083448	0.841310594183
17335	Dh44	LOC100576130	pairfail	lac	0.521276328381	0.393318864168	0.699757437279
17600	Dmel\\CG9175	LOC410340	pairfail	acl	0.135020528701	0.748579185779	0.546756979066
17680	Ufc1	LOC551106	pairfail	alc	0.377994268081	0.430181949934	0.69411482331
18377	NA	LOC727165	pairfail	alc	0.207655213984	0.346194011074	0.666613761809
18553	Dmel\\CG12772	LOC413668	pairfail	acl	0.484090475547	0.784491770596	0.740937048151
18590	Dmel\\CG18472	LOC411467	pairfail	lac	0.499335426943	0.42952634628	0.676087930443
18702	wol	LOC100576818	pairfail	lac	0.647100349619	0.326301601499	0.719132383452
19027	Aps	Aps	pairfail	alc	0.434147993697	0.445540366087	0.615251913448
19071	NA	NA	pairfail	lac	0.208099546041	0.0549224324131	0.545343380928
