OG	FlyBase	HAv3.1	Pair_consistency	Behavior_means	MeanAncSol	MeanSolLoss	MeanSoc
17580	SA	LOC727407	pairwise	lac	0.430799977808	0.270405972028	0.588135445126
17700	NA	NA	pairwise	lac	0.118266640374	0.103876083401	0.513259866068
17734	NA	LOC412163	pairwise	lac	0.51877798919	0.490541699486	0.828612625217
17854	NA	LOC410415	pairwise	cla	0.858175212667	0.854481405832	0.796473692035
18022	CT31762	LOC726865	pairfail	alc	0.552761533732	0.705655789345	0.828892931814
18101	Q9VH66	LOC725901	pairfail	alc	0.591761214382	0.654416003492	0.704281630228
18134	SelT	LOC550992	pairfail	lac	0.524418060239	0.328314722966	0.644761030341
18138	NA	NA	pairfail	alc	0.185703461223	0.412850518903	0.684033640312
18181	NA	NA	pairwise	alc	0.181908261985	0.280057915526	0.563922135671
18332	NA	NA	pairfail	alc	0.605778274286	0.709662498824	0.854396639194
18653	NA	LOC725426	pairwise	alc	0.315477206681	0.422741531633	0.80855104391
